# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 315         3.998       51.447      0.00        Hansweert   
# YYYYMMDD  : datum (YYYY=jaar;MM=maand;DD=dag)
# HH        : tijd (HH=uur; UT.12 UT=13 MET; 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT
# T         : Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# STN,YYYYMMDD,HH,    T
  315,20150213,   19,     
  315,20150213,   20,     
  315,20150213,   21,     
  315,20150213,   22,     
  315,20150213,   23,     
  315,20150213,   24,     
  315,20150214,    1,     
  315,20150214,    2,     
  315,20150214,    3,     
  315,20150214,    4,     
  315,20150214,    5,     
  315,20150214,    6,     
  315,20150214,    7,     
  315,20150214,    8,     
  315,20150214,    9,     
  315,20150214,   10,     
  315,20150214,   11,     
  315,20150214,   12,     
  315,20150214,   13,     
  315,20150214,   14,     
  315,20150214,   15,     
  315,20150214,   16,     
  315,20150214,   17,     
  315,20150214,   18,     
  315,20150214,   19,     
  315,20150214,   20,     
  315,20150214,   21,     
  315,20150214,   22,     
  315,20150214,   23,     
  315,20150214,   24,     
  315,20150215,    1,     
  315,20150215,    2,     
  315,20150215,    3,     
  315,20150215,    4,     
  315,20150215,    5,     
  315,20150215,    6,     
  315,20150215,    7,     
  315,20150215,    8,     
  315,20150215,    9,     
  315,20150215,   10,     
  315,20150215,   11,     
  315,20150215,   12,     
  315,20150215,   13,     
  315,20150215,   14,     
  315,20150215,   15,     
  315,20150215,   16,     
  315,20150215,   17,     
  315,20150215,   18,     
  315,20150215,   19,     
  315,20150215,   20,     
  315,20150215,   21,     
  315,20150215,   22,     
  315,20150215,   23,     
  315,20150215,   24,     
  315,20150216,    1,     
  315,20150216,    2,     
  315,20150216,    3,     
  315,20150216,    4,     
  315,20150216,    5,     
  315,20150216,    6,     
  315,20150216,    7,     
  315,20150216,    8,     
  315,20150216,    9,     
  315,20150216,   10,     
  315,20150216,   11,     
  315,20150216,   12,     
  315,20150216,   13,     
  315,20150216,   14,     
  315,20150216,   15,     
  315,20150216,   16,     
  315,20150216,   17,     
  315,20150216,   18,     
  315,20150216,   19,     
  315,20150216,   20,     
  315,20150216,   21,     
  315,20150216,   22,     
  315,20150216,   23,     
  315,20150216,   24,     
  315,20150217,    1,     
  315,20150217,    2,     
  315,20150217,    3,     
  315,20150217,    4,     
  315,20150217,    5,     
  315,20150217,    6,     
  315,20150217,    7,     
  315,20150217,    8,     
  315,20150217,    9,     
  315,20150217,   10,     
  315,20150217,   11,     
  315,20150217,   12,     
  315,20150217,   13,     
  315,20150217,   14,     
  315,20150217,   15,     
  315,20150217,   16,     
  315,20150217,   17,     
  315,20150217,   18,     
  315,20150217,   19,     
  315,20150217,   20,     
  315,20150217,   21,     
  315,20150217,   22,     
  315,20150217,   23,     
  315,20150217,   24,     
  315,20150218,    1,     
  315,20150218,    2,     
  315,20150218,    3,     
  315,20150218,    4,     
  315,20150218,    5,     
  315,20150218,    6,     
  315,20150218,    7,     
  315,20150218,    8,     
  315,20150218,    9,     
  315,20150218,   10,     
  315,20150218,   11,     
  315,20150218,   12,     
  315,20150218,   13,     
  315,20150218,   14,     
  315,20150218,   15,     
  315,20150218,   16,     
  315,20150218,   17,     
  315,20150218,   18,     
  315,20150218,   19,     
  315,20150218,   20,     
  315,20150218,   21,     
  315,20150218,   22,     
  315,20150218,   23,     
  315,20150218,   24,     
  315,20150219,    1,     
  315,20150219,    2,     
  315,20150219,    3,     
  315,20150219,    4,     
  315,20150219,    5,     
  315,20150219,    6,     
  315,20150219,    7,     
  315,20150219,    8,     
  315,20150219,    9,     
  315,20150219,   10,     
  315,20150219,   11,     
  315,20150219,   12,     
  315,20150219,   13,     
  315,20150219,   14,     
  315,20150219,   15,     
  315,20150219,   16,     
  315,20150219,   17,     
  315,20150219,   18,     
  315,20150219,   19,     
  315,20150219,   20,     
  315,20150219,   21,     
  315,20150219,   22,     
  315,20150219,   23,     
  315,20150219,   24,     
  315,20150220,    1,     
  315,20150220,    2,     
  315,20150220,    3,     
  315,20150220,    4,     
  315,20150220,    5,     
  315,20150220,    6,     
  315,20150220,    7,     
  315,20150220,    8,     
  315,20150220,    9,     
  315,20150220,   10,     
  315,20150220,   11,     
  315,20150220,   12,     
  315,20150220,   13,     
  315,20150220,   14,     
  315,20150220,   15,     
  315,20150220,   16,     
  315,20150220,   17,     
  315,20150220,   18,     
  315,20150220,   19,     
  315,20150220,   20,     
  315,20150220,   21,     
  315,20150220,   22,     
  315,20150220,   23,     
  315,20150220,   24,     
  315,20150221,    1,     
  315,20150221,    2,     
  315,20150221,    3,     
  315,20150221,    4,     
  315,20150221,    5,     
  315,20150221,    6,     
  315,20150221,    7,     
  315,20150221,    8,     
  315,20150221,    9,     
  315,20150221,   10,     
  315,20150221,   11,     
  315,20150221,   12,     
  315,20150221,   13,     
  315,20150221,   14,     
  315,20150221,   15,     
  315,20150221,   16,     
  315,20150221,   17,     
  315,20150221,   18,     
  315,20150221,   19,     
  315,20150221,   20,     
  315,20150221,   21,     
  315,20150221,   22,     
  315,20150221,   23,     
  315,20150221,   24,     
  315,20150222,    1,     
  315,20150222,    2,     
  315,20150222,    3,     
  315,20150222,    4,     
  315,20150222,    5,     
  315,20150222,    6,     
  315,20150222,    7,     
  315,20150222,    8,     
  315,20150222,    9,     
  315,20150222,   10,     
  315,20150222,   11,     
  315,20150222,   12,     
  315,20150222,   13,     
  315,20150222,   14,     
  315,20150222,   15,     
  315,20150222,   16,     
  315,20150222,   17,     
  315,20150222,   18,     
  315,20150222,   19,     
  315,20150222,   20,     
  315,20150222,   21,     
  315,20150222,   22,     
  315,20150222,   23,     
  315,20150222,   24,     
  315,20150223,    1,     
  315,20150223,    2,     
  315,20150223,    3,     
  315,20150223,    4,     
  315,20150223,    5,     
  315,20150223,    6,     
  315,20150223,    7,     
  315,20150223,    8,     
  315,20150223,    9,     
  315,20150223,   10,     
  315,20150223,   11,     
  315,20150223,   12,     
  315,20150223,   13,     
  315,20150223,   14,     
  315,20150223,   15,     
  315,20150223,   16,     
  315,20150223,   17,     
  315,20150223,   18,     
  315,20150223,   19,     
  315,20150223,   20,     
  315,20150223,   21,     
  315,20150223,   22,     
  315,20150223,   23,     
  315,20150223,   24,     
  315,20150224,    1,     
  315,20150224,    2,     
  315,20150224,    3,     
  315,20150224,    4,     
  315,20150224,    5,     
  315,20150224,    6,     
  315,20150224,    7,     
  315,20150224,    8,     
  315,20150224,    9,     
  315,20150224,   10,     
  315,20150224,   11,     
  315,20150224,   12,     
  315,20150224,   13,     
  315,20150224,   14,     
  315,20150224,   15,     
  315,20150224,   16,     
  315,20150224,   17,     
  315,20150224,   18,     
  315,20150224,   19,     
  315,20150224,   20,     
  315,20150224,   21,     
  315,20150224,   22,     
  315,20150224,   23,     
  315,20150224,   24,     
  315,20150225,    1,     
  315,20150225,    2,     
  315,20150225,    3,     
  315,20150225,    4,     
  315,20150225,    5,     
  315,20150225,    6,     
  315,20150225,    7,     
  315,20150225,    8,     
  315,20150225,    9,     
  315,20150225,   10,     
  315,20150225,   11,     
  315,20150225,   12,     
  315,20150225,   13,     
  315,20150225,   14,     
  315,20150225,   15,     
  315,20150225,   16,     
  315,20150225,   17,     
  315,20150225,   18,     
  315,20150225,   19,     
  315,20150225,   20,     
  315,20150225,   21,     
  315,20150225,   22,     
  315,20150225,   23,     
  315,20150225,   24,     
  315,20150226,    1,     
  315,20150226,    2,     
  315,20150226,    3,     
  315,20150226,    4,     
  315,20150226,    5,     
  315,20150226,    6,     
  315,20150226,    7,     
  315,20150226,    8,     
  315,20150226,    9,     
  315,20150226,   10,     
  315,20150226,   11,     
  315,20150226,   12,     
  315,20150226,   13,     
  315,20150226,   14,     
  315,20150226,   15,     
  315,20150226,   16,     
  315,20150226,   17,     
  315,20150226,   18,     
  315,20150226,   19,     
  315,20150226,   20,     
  315,20150226,   21,     
  315,20150226,   22,     
  315,20150226,   23,     
  315,20150226,   24,     
  315,20150227,    1,     
  315,20150227,    2,     
  315,20150227,    3,     
  315,20150227,    4,     
  315,20150227,    5,     
  315,20150227,    6,     
  315,20150227,    7,     
  315,20150227,    8,     
  315,20150227,    9,     
  315,20150227,   10,     
  315,20150227,   11,     
  315,20150227,   12,     
  315,20150227,   13,     
  315,20150227,   14,     
  315,20150227,   15,     
  315,20150227,   16,     
  315,20150227,   17,     
  315,20150227,   18,     
  315,20150227,   19,     
  315,20150227,   20,     
  315,20150227,   21,     
  315,20150227,   22,     
  315,20150227,   23,     
  315,20150227,   24,     
  315,20150228,    1,     
  315,20150228,    2,     
  315,20150228,    3,     
  315,20150228,    4,     
  315,20150228,    5,     
  315,20150228,    6,     
  315,20150228,    7,     
  315,20150228,    8,     
  315,20150228,    9,     
  315,20150228,   10,     
  315,20150228,   11,     
  315,20150228,   12,     
  315,20150228,   13,     
  315,20150228,   14,     
  315,20150228,   15,     
  315,20150228,   16,     
  315,20150228,   17,     
  315,20150228,   18,     
  315,20150228,   19,     
  315,20150228,   20,     
  315,20150228,   21,     
  315,20150228,   22,     
  315,20150228,   23,     
  315,20150228,   24,     
  315,20150301,    1,     
  315,20150301,    2,     
  315,20150301,    3,     
  315,20150301,    4,     
  315,20150301,    5,     
  315,20150301,    6,     
  315,20150301,    7,     
  315,20150301,    8,     
  315,20150301,    9,     
  315,20150301,   10,     
  315,20150301,   11,     
  315,20150301,   12,     
  315,20150301,   13,     
  315,20150301,   14,     
  315,20150301,   15,     
  315,20150301,   16,     
  315,20150301,   17,     
  315,20150301,   18,     
  315,20150301,   19,     
  315,20150301,   20,     
  315,20150301,   21,     
  315,20150301,   22,     
  315,20150301,   23,     
  315,20150301,   24,     
  315,20150302,    1,     
  315,20150302,    2,     
  315,20150302,    3,     
  315,20150302,    4,     
  315,20150302,    5,     
  315,20150302,    6,     
  315,20150302,    7,     
  315,20150302,    8,     
  315,20150302,    9,     
  315,20150302,   10,     
  315,20150302,   11,     
  315,20150302,   12,     
  315,20150302,   13,     
  315,20150302,   14,     
  315,20150302,   15,     
  315,20150302,   16,     
  315,20150302,   17,     
  315,20150302,   18,     
  315,20150302,   19,     
  315,20150302,   20,     
  315,20150302,   21,     
  315,20150302,   22,     
  315,20150302,   23,     
  315,20150302,   24,     
  315,20150303,    1,     
  315,20150303,    2,     
  315,20150303,    3,     
  315,20150303,    4,     
  315,20150303,    5,     
  315,20150303,    6,     
  315,20150303,    7,     
  315,20150303,    8,     
  315,20150303,    9,     
  315,20150303,   10,     
  315,20150303,   11,     
  315,20150303,   12,     
  315,20150303,   13,     
  315,20150303,   14,     
  315,20150303,   15,     
  315,20150303,   16,     
  315,20150303,   17,     
  315,20150303,   18,     
  315,20150303,   19,     
  315,20150303,   20,     
  315,20150303,   21,     
  315,20150303,   22,     
  315,20150303,   23,     
  315,20150303,   24,     
  315,20150304,    1,     
  315,20150304,    2,     
  315,20150304,    3,     
  315,20150304,    4,     
  315,20150304,    5,     
  315,20150304,    6,     
  315,20150304,    7,     
  315,20150304,    8,     
  315,20150304,    9,     
  315,20150304,   10,     
  315,20150304,   11,     
  315,20150304,   12,     
  315,20150304,   13,     
  315,20150304,   14,     
  315,20150304,   15,     
  315,20150304,   16,     
  315,20150304,   17,     
  315,20150304,   18,     
  315,20150304,   19,     
  315,20150304,   20,     
  315,20150304,   21,     
  315,20150304,   22,     
  315,20150304,   23,     
  315,20150304,   24,     
  315,20150305,    1,     
  315,20150305,    2,     
  315,20150305,    3,     
  315,20150305,    4,     
  315,20150305,    5,     
  315,20150305,    6,     
  315,20150305,    7,     
  315,20150305,    8,     
  315,20150305,    9,     
  315,20150305,   10,     
  315,20150305,   11,     
  315,20150305,   12,     
  315,20150305,   13,     
  315,20150305,   14,     
  315,20150305,   15,     
  315,20150305,   16,     
  315,20150305,   17,     
  315,20150305,   18,     
  315,20150305,   19,     
  315,20150305,   20,     
  315,20150305,   21,     
  315,20150305,   22,     
  315,20150305,   23,     
  315,20150305,   24,     
  315,20150306,    1,     
  315,20150306,    2,     
  315,20150306,    3,     
  315,20150306,    4,     
  315,20150306,    5,     
  315,20150306,    6,     
  315,20150306,    7,     
  315,20150306,    8,     
  315,20150306,    9,     
  315,20150306,   10,     
  315,20150306,   11,     
  315,20150306,   12,     
  315,20150306,   13,     
  315,20150306,   14,     
  315,20150306,   15,     
  315,20150306,   16,     
  315,20150306,   17,     
  315,20150306,   18,     
  315,20150306,   19,     
  315,20150306,   20,     
  315,20150306,   21,     
  315,20150306,   22,     
  315,20150306,   23,     
  315,20150306,   24,     
  315,20150307,    1,     
  315,20150307,    2,     
  315,20150307,    3,     
  315,20150307,    4,     
  315,20150307,    5,     
  315,20150307,    6,     
  315,20150307,    7,     
  315,20150307,    8,     
  315,20150307,    9,     
  315,20150307,   10,     
  315,20150307,   11,     
  315,20150307,   12,     
  315,20150307,   13,     
  315,20150307,   14,     
  315,20150307,   15,     
  315,20150307,   16,     
  315,20150307,   17,     
  315,20150307,   18,     
  315,20150307,   19,     
  315,20150307,   20,     
  315,20150307,   21,     
  315,20150307,   22,     
  315,20150307,   23,     
  315,20150307,   24,     
  315,20150308,    1,     
  315,20150308,    2,     
  315,20150308,    3,     
  315,20150308,    4,     
  315,20150308,    5,     
  315,20150308,    6,     
  315,20150308,    7,     
  315,20150308,    8,     
  315,20150308,    9,     
  315,20150308,   10,     
  315,20150308,   11,     
  315,20150308,   12,     
  315,20150308,   13,     
  315,20150308,   14,     
  315,20150308,   15,     
  315,20150308,   16,     
  315,20150308,   17,     
  315,20150308,   18,     
  315,20150308,   19,     
  315,20150308,   20,     
  315,20150308,   21,     
  315,20150308,   22,     
  315,20150308,   23,     
  315,20150308,   24,     
  315,20150309,    1,     
  315,20150309,    2,     
  315,20150309,    3,     
  315,20150309,    4,     
  315,20150309,    5,     
  315,20150309,    6,     
  315,20150309,    7,     
  315,20150309,    8,     
  315,20150309,    9,     
  315,20150309,   10,     
  315,20150309,   11,     
  315,20150309,   12,     
  315,20150309,   13,     
  315,20150309,   14,     
  315,20150309,   15,     
  315,20150309,   16,     
  315,20150309,   17,     
  315,20150309,   18,     
  315,20150309,   19,     
  315,20150309,   20,     
  315,20150309,   21,     
  315,20150309,   22,     
  315,20150309,   23,     
  315,20150309,   24,     
  315,20150310,    1,     
  315,20150310,    2,     
  315,20150310,    3,     
  315,20150310,    4,     
  315,20150310,    5,     
  315,20150310,    6,     
  315,20150310,    7,     
  315,20150310,    8,     
  315,20150310,    9,     
  315,20150310,   10,     
  315,20150310,   11,     
  315,20150310,   12,     
  315,20150310,   13,     
  315,20150310,   14,     
  315,20150310,   15,     
  315,20150310,   16,     
  315,20150310,   17,     
  315,20150310,   18,     
  315,20150310,   19,     
  315,20150310,   20,     
  315,20150310,   21,     
  315,20150310,   22,     
  315,20150310,   23,     
  315,20150310,   24,     
  315,20150311,    1,     
  315,20150311,    2,     
  315,20150311,    3,     
  315,20150311,    4,     
  315,20150311,    5,     
  315,20150311,    6,     
  315,20150311,    7,     
  315,20150311,    8,     
  315,20150311,    9,     
  315,20150311,   10,     
  315,20150311,   11,     
